user_id,reel_id,view,watch_ratio,like,comment,purchase,timestamp
1467,1107,1,0.64,0,0,0,2026-04-16 22:22:36
1467,2189,1,0.66,0,0,0,2026-02-25 22:22:37
1467,268,1,0.65,0,0,0,2026-03-29 22:22:36
1467,2182,1,0.56,0,0,0,2026-05-02 22:22:37
1467,679,1,0.85,0,0,0,2026-05-06 22:22:36
1467,2569,1,0.8,0,0,0,2026-04-22 22:22:37
1467,2078,1,0.65,0,0,0,2026-05-05 22:22:37
1467,365,1,0.6,1,0,1,2026-05-06 22:22:36
1467,1971,1,0.96,0,1,0,2026-03-06 22:22:36
1467,2916,1,0.76,0,0,0,2026-02-28 22:22:37
1467,206,1,0.28,0,0,0,2026-02-25 22:22:36
1467,1549,1,0.65,1,0,0,2026-04-27 22:22:36
1467,237,1,0.85,1,0,1,2026-05-04 22:22:36
1467,2587,1,0.91,0,0,0,2026-04-29 22:22:37
1467,58,1,0.94,0,0,0,2026-03-16 22:22:36
1467,303,1,0.76,0,0,0,2026-02-18 22:22:36
1467,1161,1,0.73,0,0,0,2026-03-30 22:22:36
1467,2428,1,0.92,0,1,1,2026-05-11 22:22:37
1467,1958,1,0.86,0,1,0,2026-04-18 22:22:36
1467,1807,1,0.98,1,0,0,2026-04-08 22:22:36
1467,51,1,0.83,0,1,0,2026-05-06 22:22:36
1467,1335,1,0.77,0,0,0,2026-03-29 22:22:36
1467,2247,1,0.81,0,0,0,2026-05-04 22:22:37
1467,1088,1,0.87,0,0,0,2026-02-24 22:22:36
1468,2809,1,0.91,1,0,0,2026-03-23 22:22:37
1468,1069,1,0.63,0,0,0,2026-03-08 22:22:36
1468,913,1,0.75,1,0,0,2026-04-30 22:22:36
1468,237,1,0.74,0,0,0,2026-05-11 22:22:36
1468,1375,1,0.93,0,0,0,2026-03-08 22:22:36
1468,314,1,0.76,0,0,0,2026-03-19 22:22:36
1468,2065,1,0.25,0,0,0,2026-03-16 22:22:36
1468,452,1,0.93,1,0,0,2026-04-14 22:22:36
1468,339,1,0.61,1,0,0,2026-02-20 22:22:36
1468,2447,1,0.8,0,0,1,2026-03-05 22:22:37
1468,1609,1,0.53,1,0,0,2026-05-07 22:22:36
1468,1054,1,0.81,0,1,0,2026-03-29 22:22:36
1469,1876,1,0.62,0,1,0,2026-03-24 22:22:36
1469,1474,1,0.72,0,0,0,2026-02-20 22:22:36
1469,965,1,0.88,0,0,0,2026-04-19 22:22:36
1469,57,1,0.78,0,0,0,2026-02-11 22:22:36
1469,951,1,0.6,0,0,0,2026-02-13 22:22:36
1469,2814,1,0.84,0,0,0,2026-03-31 22:22:37
1469,2455,1,0.69,0,0,0,2026-04-24 22:22:37
1469,122,1,0.64,1,0,0,2026-04-09 22:22:36
1469,140,1,0.64,1,0,0,2026-03-25 22:22:36
1469,864,1,0.98,0,0,0,2026-03-31 22:22:36
1469,2862,1,0.68,1,0,0,2026-05-13 22:22:37
1469,2360,1,0.64,0,0,0,2026-03-06 22:22:37
1469,1057,1,0.76,0,0,0,2026-04-02 22:22:36
1469,519,1,0.66,1,0,0,2026-05-16 22:22:36
1469,994,1,0.84,0,0,0,2026-04-19 22:22:36
1469,2186,1,0.59,0,0,0,2026-02-26 22:22:37
1469,1457,1,0.56,0,0,0,2026-03-04 22:22:36
1469,283,1,0.85,1,0,0,2026-02-25 22:22:36
1469,1608,1,0.8,0,1,0,2026-04-27 22:22:36
1469,2452,1,0.72,0,0,0,2026-05-03 22:22:37
1469,154,1,0.92,1,0,0,2026-03-08 22:22:36
1469,581,1,0.8,0,0,0,2026-03-07 22:22:36
1469,828,1,0.89,1,0,0,2026-03-24 22:22:36
1469,1926,1,0.93,0,0,0,2026-03-26 22:22:36
1469,2883,1,0.93,0,0,0,2026-03-13 22:22:37
1469,2974,1,0.68,0,1,0,2026-04-12 22:22:37
1469,2531,1,0.82,0,0,0,2026-04-29 22:22:37
1470,1301,1,0.27,0,1,0,2026-03-17 22:22:36
1470,2149,1,1.0,0,0,1,2026-03-29 22:22:37
1470,2163,1,0.99,0,0,0,2026-04-29 22:22:37
1470,1297,1,0.53,1,0,1,2026-02-18 22:22:36
1470,2169,1,0.95,1,0,1,2026-02-20 22:22:37
1470,802,1,0.54,0,0,0,2026-02-16 22:22:36
1470,2481,1,0.81,0,0,0,2026-02-15 22:22:37
1470,333,1,0.83,1,1,0,2026-02-23 22:22:36
1470,769,1,0.68,0,0,0,2026-04-20 22:22:36
1470,1059,1,0.82,0,1,0,2026-05-07 22:22:36
1470,466,1,0.71,0,0,0,2026-04-11 22:22:36
1470,2751,1,0.67,0,0,0,2026-02-28 22:22:37
1470,2280,1,0.57,0,0,0,2026-02-10 22:22:37
1470,1989,1,0.11,0,0,0,2026-03-04 22:22:36
1470,1084,1,0.53,0,0,0,2026-02-17 22:22:36
1470,1328,1,0.68,1,0,0,2026-02-19 22:22:36
1470,2561,1,0.85,1,0,0,2026-02-22 22:22:37
1470,291,1,0.65,0,0,0,2026-05-04 22:22:36
1470,2659,1,0.57,0,1,0,2026-04-11 22:22:37
1470,423,1,0.43,0,0,0,2026-04-08 22:22:36
1470,732,1,0.74,0,0,0,2026-03-10 22:22:36
1470,2637,1,0.94,1,0,0,2026-04-15 22:22:37
1470,1932,1,0.13,1,0,0,2026-03-01 22:22:36
1470,2589,1,0.79,0,0,0,2026-03-31 22:22:37
1470,2269,1,0.42,0,0,0,2026-03-05 22:22:37
1470,827,1,0.68,1,0,0,2026-03-03 22:22:36
1470,2093,1,0.79,0,0,0,2026-04-18 22:22:37
1470,582,1,0.13,0,0,0,2026-02-12 22:22:36
1470,1375,1,0.58,0,0,0,2026-03-17 22:22:36
1470,427,1,0.89,0,0,0,2026-02-26 22:22:36
1470,2026,1,0.81,0,0,0,2026-03-13 22:22:36
1470,1291,1,0.71,0,0,0,2026-03-09 22:22:36
1470,707,1,0.65,0,0,0,2026-04-24 22:22:36
1470,2817,1,0.94,0,0,0,2026-03-10 22:22:37
1471,2009,1,0.73,1,1,0,2026-04-26 22:22:36
1471,1412,1,0.66,0,0,0,2026-03-30 22:22:36
1471,881,1,0.6,0,0,0,2026-05-07 22:22:36
1471,601,1,0.65,0,0,0,2026-02-24 22:22:36
1471,1169,1,0.99,1,0,0,2026-03-17 22:22:36
1471,1454,1,0.56,0,0,0,2026-03-08 22:22:36
1471,1248,1,0.87,1,1,1,2026-02-24 22:22:36
1471,585,1,0.6,1,0,0,2026-03-27 22:22:36
1471,810,1,0.86,0,0,0,2026-02-15 22:22:36
1471,244,1,0.63,0,0,0,2026-02-19 22:22:36
1471,386,1,0.9,1,0,0,2026-03-23 22:22:36
1471,2878,1,0.76,1,0,0,2026-03-30 22:22:37
1471,2394,1,0.95,0,0,0,2026-03-18 22:22:37
1471,1786,1,0.72,0,0,0,2026-03-24 22:22:36
1471,645,1,0.62,0,0,0,2026-03-07 22:22:36
1471,1234,1,0.61,0,0,0,2026-03-17 22:22:36
1471,239,1,0.99,0,0,0,2026-04-10 22:22:36
1471,855,1,0.97,1,1,1,2026-04-18 22:22:36
1471,2579,1,0.97,1,0,0,2026-03-17 22:22:37
1471,2788,1,0.52,0,0,0,2026-02-12 22:22:37
1471,2014,1,0.52,0,1,0,2026-04-13 22:22:36
1471,2267,1,0.82,0,0,0,2026-04-06 22:22:37
1471,96,1,0.83,1,0,0,2026-02-23 22:22:36
1471,2043,1,0.94,0,1,0,2026-03-25 22:22:36
1471,2605,1,0.56,0,0,1,2026-03-18 22:22:37
1471,1772,1,0.5,0,0,0,2026-02-14 22:22:36
1471,1911,1,0.77,1,0,0,2026-02-09 22:22:36
1471,2384,1,0.93,1,0,0,2026-03-04 22:22:37
1471,2245,1,0.57,0,0,0,2026-02-13 22:22:37
1471,1181,1,0.63,0,0,0,2026-03-06 22:22:36
1471,2592,1,0.71,1,0,0,2026-02-08 22:22:37
1471,2562,1,0.71,0,0,0,2026-04-25 22:22:37
1471,348,1,0.76,0,0,0,2026-04-27 22:22:36
1471,43,1,0.77,1,0,0,2026-04-23 22:22:36
1471,114,1,0.74,1,0,0,2026-03-12 22:22:36
1471,2497,1,0.51,0,0,0,2026-02-27 22:22:37
1471,1207,1,0.75,0,0,0,2026-03-24 22:22:36
1471,1036,1,1.0,0,0,0,2026-03-22 22:22:36
1471,879,1,0.76,0,0,0,2026-03-19 22:22:36
1471,2680,1,0.62,0,1,0,2026-03-27 22:22:37
1471,2340,1,0.82,1,0,0,2026-05-02 22:22:37
1471,542,1,0.92,0,0,0,2026-05-03 22:22:36
1471,2499,1,0.78,0,0,0,2026-04-28 22:22:37
1471,1709,1,0.17,0,0,0,2026-04-29 22:22:36
1471,840,1,0.85,0,1,0,2026-04-29 22:22:36
1471,809,1,0.71,0,0,0,2026-02-08 22:22:36
1471,299,1,0.95,0,1,0,2026-03-19 22:22:36
1471,1141,1,0.99,0,0,0,2026-03-05 22:22:36
1471,364,1,0.59,0,0,0,2026-02-16 22:22:36
1471,2542,1,0.76,0,0,0,2026-04-19 22:22:37
1471,566,1,0.33,0,0,0,2026-04-21 22:22:36
1471,1298,1,0.74,1,0,0,2026-02-14 22:22:36
1471,302,1,0.64,0,0,0,2026-05-01 22:22:36
1471,648,1,0.75,0,0,0,2026-04-03 22:22:36
1471,2557,1,0.93,1,0,0,2026-04-03 22:22:37
1471,165,1,0.87,0,0,0,2026-04-07 22:22:36
1471,2321,1,0.82,1,1,0,2026-02-25 22:22:37
1471,1396,1,0.73,1,0,0,2026-03-13 22:22:36
1471,2296,1,0.44,1,0,0,2026-03-06 22:22:37
1471,3000,1,0.76,1,0,0,2026-03-16 22:22:37
1472,2915,1,0.81,1,0,0,2026-03-17 22:22:37
1472,861,1,0.85,1,0,0,2026-04-12 22:22:36
1472,1924,1,0.87,0,0,0,2026-02-25 22:22:36
1472,551,1,0.87,0,0,0,2026-04-21 22:22:36
1472,1391,1,0.79,0,0,0,2026-02-14 22:22:36
1472,1928,1,0.36,0,0,0,2026-05-10 22:22:36
1472,2374,1,0.68,1,0,0,2026-02-17 22:22:37
1472,209,1,0.68,0,1,0,2026-04-25 22:22:36
1472,2883,1,0.67,0,0,0,2026-03-13 22:22:37
1472,2538,1,0.61,0,0,0,2026-04-13 22:22:37
1472,2494,1,0.96,1,0,0,2026-02-12 22:22:37
1472,1406,1,0.79,0,0,0,2026-04-09 22:22:36
1472,1602,1,0.8,0,0,0,2026-05-10 22:22:36
1472,743,1,0.98,1,0,0,2026-03-06 22:22:36
1472,1727,1,0.81,0,0,0,2026-04-11 22:22:36
1472,663,1,0.99,0,0,0,2026-04-28 22:22:36
1472,1716,1,0.15,0,0,0,2026-02-12 22:22:36
1472,2518,1,0.53,1,0,0,2026-04-08 22:22:37
1472,1785,1,0.65,0,0,0,2026-03-06 22:22:36
1472,2218,1,0.71,1,1,0,2026-03-18 22:22:37
1472,2756,1,0.71,1,0,0,2026-04-01 22:22:37
1472,1409,1,0.98,0,1,0,2026-03-27 22:22:36
1472,1356,1,0.85,0,0,0,2026-03-06 22:22:36
1472,2460,1,1.0,0,1,0,2026-05-05 22:22:37
1472,946,1,1.0,0,0,0,2026-03-16 22:22:36
1472,2910,1,0.89,1,0,0,2026-02-24 22:22:37
1472,694,1,0.85,1,0,0,2026-05-06 22:22:36
1472,294,1,0.82,0,0,0,2026-04-13 22:22:36
1472,1526,1,0.78,0,0,0,2026-04-22 22:22:36
1472,835,1,0.54,0,0,0,2026-03-28 22:22:36
1472,1242,1,0.91,0,0,0,2026-03-07 22:22:36
1472,1216,1,0.77,0,0,0,2026-03-12 22:22:36
1472,395,1,0.92,0,0,0,2026-04-04 22:22:36
1472,48,1,0.29,1,0,0,2026-03-23 22:22:36
1472,342,1,0.88,0,0,0,2026-02-17 22:22:36
1472,2952,1,0.73,1,0,0,2026-03-02 22:22:37
1472,493,1,0.6,0,0,0,2026-03-14 22:22:36
1472,2663,1,0.41,0,0,0,2026-02-15 22:22:37
1472,970,1,0.62,1,0,0,2026-05-07 22:22:36
1472,1132,1,0.8,0,0,0,2026-03-28 22:22:36
1472,1794,1,0.19,0,0,0,2026-03-21 22:22:36
1473,1278,1,0.65,1,0,0,2026-03-03 22:22:36
1473,2045,1,0.88,0,0,0,2026-02-25 22:22:36
1473,991,1,0.36,0,1,0,2026-03-25 22:22:36
1473,1563,1,0.18,1,0,0,2026-05-03 22:22:36
1473,2991,1,0.96,1,0,0,2026-03-05 22:22:37
1473,1018,1,0.44,0,0,0,2026-02-24 22:22:36
1473,357,1,0.8,0,0,0,2026-04-10 22:22:36
1473,1430,1,0.97,0,0,0,2026-03-08 22:22:36
1473,590,1,0.81,0,0,0,2026-03-16 22:22:36
1473,2295,1,0.73,0,0,0,2026-04-17 22:22:37
1473,2975,1,0.8,1,0,0,2026-04-06 22:22:37
1473,2444,1,0.58,1,0,0,2026-04-29 22:22:37
1473,1120,1,0.55,0,0,0,2026-03-29 22:22:36
1473,2088,1,0.95,1,0,0,2026-02-22 22:22:37
1473,1577,1,0.85,0,0,1,2026-04-19 22:22:36
1473,1598,1,0.83,0,0,0,2026-03-03 22:22:36
1473,593,1,0.65,1,0,0,2026-05-08 22:22:36
1473,1568,1,0.64,1,0,0,2026-05-13 22:22:36
1473,1609,1,0.63,0,0,0,2026-05-12 22:22:36
1473,2705,1,0.91,1,0,0,2026-03-03 22:22:37
1473,2831,1,0.63,0,0,1,2026-03-24 22:22:37
1473,1443,1,0.7,0,0,0,2026-04-26 22:22:36
1473,2760,1,0.56,0,0,0,2026-02-26 22:22:37
1473,306,1,0.82,0,0,0,2026-05-04 22:22:36
1473,1677,1,0.84,0,0,0,2026-03-18 22:22:36
1473,558,1,0.86,1,1,0,2026-05-05 22:22:36
1473,1219,1,0.75,0,0,0,2026-02-27 22:22:36
1473,152,1,0.54,0,0,0,2026-04-18 22:22:36
1473,291,1,0.62,1,0,0,2026-05-06 22:22:36
1473,1900,1,0.64,0,1,0,2026-03-19 22:22:36
1473,2226,1,0.8,0,0,0,2026-02-19 22:22:37
1473,2280,1,0.85,0,1,0,2026-02-07 22:22:37
1473,2850,1,0.79,0,0,0,2026-02-19 22:22:37
1473,839,1,0.94,1,0,0,2026-03-02 22:22:36
1473,1445,1,0.8,0,0,0,2026-04-11 22:22:36
1473,949,1,0.95,0,0,0,2026-02-22 22:22:36
1473,2441,1,0.76,1,0,0,2026-05-04 22:22:37
1473,2687,1,0.56,0,0,0,2026-04-07 22:22:37
1473,2817,1,0.75,0,0,0,2026-03-10 22:22:37
1474,2924,1,0.83,0,0,0,2026-02-15 22:22:37
1474,2739,1,0.56,0,0,0,2026-03-12 22:22:37
1474,775,1,0.89,0,0,0,2026-02-20 22:22:36
1474,164,1,0.82,0,0,0,2026-02-12 22:22:36
1474,1694,1,0.92,1,0,0,2026-04-15 22:22:36
1474,1313,1,0.52,0,0,0,2026-04-05 22:22:36
1474,2259,1,0.71,0,0,1,2026-04-13 22:22:37
1474,1723,1,0.66,0,0,0,2026-02-24 22:22:36
1474,1495,1,0.74,0,1,1,2026-03-18 22:22:36
1474,91,1,0.83,0,0,0,2026-02-17 22:22:36
1474,186,1,0.74,1,1,0,2026-03-14 22:22:36
1474,1277,1,0.92,0,0,0,2026-04-25 22:22:36
1474,2564,1,0.78,0,0,0,2026-03-31 22:22:37
1474,1302,1,0.89,1,1,0,2026-03-14 22:22:36
1474,1696,1,0.57,0,0,0,2026-04-26 22:22:36
1474,1243,1,0.51,0,0,0,2026-03-11 22:22:36
1474,1900,1,0.82,0,0,0,2026-03-20 22:22:36
1474,1556,1,0.71,1,0,0,2026-03-07 22:22:36
1474,214,1,0.69,0,0,0,2026-03-12 22:22:36
1474,1991,1,0.84,0,0,0,2026-02-13 22:22:36
1474,2375,1,0.85,0,0,0,2026-04-21 22:22:37
1474,2344,1,0.93,1,1,0,2026-03-13 22:22:37
1474,2045,1,0.92,0,0,0,2026-02-26 22:22:36
1474,771,1,0.95,1,0,0,2026-05-02 22:22:36
1474,1804,1,0.58,0,1,0,2026-04-03 22:22:36
1474,8,1,0.7,0,0,0,2026-04-06 22:22:36
1474,109,1,0.86,0,1,0,2026-03-09 22:22:36
1474,2800,1,0.64,1,0,0,2026-03-23 22:22:37
1474,2345,1,0.85,0,0,0,2026-04-30 22:22:37
1475,1495,1,0.98,1,0,0,2026-03-18 22:22:36
1475,2421,1,0.95,1,0,0,2026-03-25 22:22:37
1475,214,1,0.75,0,0,0,2026-03-11 22:22:36
1475,1370,1,0.74,0,0,0,2026-04-10 22:22:36
1475,1889,1,0.67,0,0,0,2026-02-14 22:22:36
1475,1848,1,0.55,1,0,0,2026-04-01 22:22:36
1475,811,1,0.69,0,0,0,2026-02-16 22:22:36
1475,775,1,0.77,0,0,0,2026-02-24 22:22:36
1475,565,1,0.6,1,0,0,2026-02-07 22:22:36
1475,2192,1,0.81,1,0,0,2026-02-27 22:22:37
1475,364,1,0.87,0,0,0,2026-02-26 22:22:36
1475,552,1,0.57,1,0,0,2026-05-13 22:22:36
1475,2848,1,0.78,0,0,0,2026-04-02 22:22:37
1475,2665,1,0.67,1,0,0,2026-04-22 22:22:37
1475,1576,1,0.35,0,0,0,2026-04-14 22:22:36
1475,1974,1,0.61,0,0,0,2026-02-14 22:22:36
1475,93,1,0.92,0,0,0,2026-03-27 22:22:36
1475,2120,1,0.97,1,0,1,2026-05-06 22:22:37
1475,445,1,0.62,0,0,0,2026-04-13 22:22:36
1475,623,1,0.88,1,1,0,2026-05-01 22:22:36
1475,2605,1,0.58,0,0,0,2026-03-17 22:22:37
1475,2496,1,0.5,0,0,0,2026-05-03 22:22:37
1476,2004,1,0.66,0,0,0,2026-04-09 22:22:36
1476,2288,1,0.82,1,0,0,2026-04-04 22:22:37
1476,1826,1,0.97,1,0,0,2026-05-01 22:22:36
1476,2263,1,0.79,0,0,0,2026-04-19 22:22:37
1476,1337,1,0.87,0,0,0,2026-02-14 22:22:36
1476,275,1,1.0,0,0,0,2026-03-04 22:22:36
1476,1488,1,0.72,0,0,0,2026-03-10 22:22:36
1476,830,1,0.46,0,0,0,2026-03-26 22:22:36
1476,2963,1,0.69,0,0,0,2026-04-21 22:22:37
1476,2611,1,0.53,0,0,0,2026-03-27 22:22:37
1476,1891,1,0.9,0,0,0,2026-03-03 22:22:36
1476,2992,1,0.95,0,0,0,2026-04-04 22:22:37
1476,668,1,0.51,0,0,0,2026-04-27 22:22:36
1476,870,1,0.71,0,0,0,2026-02-18 22:22:36
1476,2966,1,0.67,0,0,0,2026-05-09 22:22:37
1476,1267,1,0.51,0,0,0,2026-04-13 22:22:36
1476,1868,1,0.79,0,0,0,2026-03-20 22:22:36
1476,1664,1,0.66,0,1,0,2026-04-12 22:22:36
1476,1613,1,0.88,0,0,0,2026-03-02 22:22:36
1476,1509,1,0.82,0,0,0,2026-03-14 22:22:36
1476,874,1,0.61,1,0,0,2026-03-26 22:22:36
1476,1708,1,0.54,0,0,0,2026-03-30 22:22:36
1476,2518,1,0.87,0,1,0,2026-04-09 22:22:37
1476,1786,1,0.76,0,0,0,2026-03-16 22:22:36
1476,1974,1,0.58,1,0,0,2026-02-15 22:22:36
1476,1604,1,0.94,0,0,0,2026-04-09 22:22:36
1476,882,1,0.95,0,0,0,2026-02-14 22:22:36
1476,1662,1,0.86,0,0,0,2026-03-26 22:22:36
1476,1531,1,0.8,1,0,0,2026-04-04 22:22:36
1476,220,1,0.97,1,0,0,2026-03-04 22:22:36
1476,1191,1,0.9,0,1,0,2026-03-19 22:22:36
1476,2727,1,0.77,1,0,1,2026-03-17 22:22:37
1477,956,1,0.81,1,0,0,2026-05-05 22:22:36
1477,148,1,0.89,0,0,0,2026-04-19 22:22:36
1477,733,1,0.25,0,1,0,2026-05-10 22:22:36
1477,1864,1,0.76,0,1,0,2026-03-01 22:22:36
1477,2120,1,0.55,1,0,0,2026-05-04 22:22:37
1477,66,1,0.62,0,0,0,2026-04-11 22:22:36
1477,49,1,0.73,0,0,0,2026-02-19 22:22:36
1477,1439,1,0.26,0,0,0,2026-03-26 22:22:36
1477,456,1,0.75,0,0,0,2026-05-04 22:22:36
1477,2706,1,0.87,0,0,0,2026-04-18 22:22:37
1477,1159,1,0.57,0,0,0,2026-04-01 22:22:36
1477,551,1,0.96,0,0,0,2026-04-24 22:22:36
1477,2944,1,0.97,0,0,0,2026-04-08 22:22:37
1477,2193,1,0.92,0,0,0,2026-04-02 22:22:37
1477,1667,1,0.62,0,0,0,2026-02-07 22:22:36
1477,1018,1,0.66,0,0,0,2026-02-21 22:22:36
1477,1547,1,0.99,1,0,0,2026-02-28 22:22:36
1477,2634,1,1.0,0,0,0,2026-04-24 22:22:37
1477,422,1,0.85,0,0,0,2026-03-15 22:22:36
1477,2291,1,0.79,0,0,0,2026-04-03 22:22:37
1477,2363,1,0.97,0,0,0,2026-04-09 22:22:37
1477,247,1,0.85,0,0,0,2026-03-28 22:22:36
1477,159,1,0.46,0,0,0,2026-03-29 22:22:36
1477,831,1,0.74,1,0,0,2026-05-13 22:22:36
1477,821,1,0.59,1,0,0,2026-03-14 22:22:36
1478,2450,1,0.64,1,0,0,2026-03-26 22:22:37
1478,2914,1,0.89,0,1,0,2026-04-10 22:22:37
1478,499,1,0.55,1,0,0,2026-02-28 22:22:36
1478,2806,1,0.63,0,0,0,2026-04-01 22:22:37
1478,2831,1,0.83,1,0,0,2026-03-23 22:22:37
1478,1268,1,0.7,0,0,0,2026-05-10 22:22:36
1478,733,1,0.5,0,0,0,2026-05-11 22:22:36
1478,1804,1,0.73,0,0,0,2026-03-29 22:22:36
1478,1721,1,0.63,0,0,0,2026-02-24 22:22:36
1478,2750,1,0.58,1,0,0,2026-03-31 22:22:37
1478,141,1,0.99,0,0,0,2026-03-07 22:22:36
1478,2598,1,0.59,0,1,0,2026-02-15 22:22:37
1478,1977,1,0.94,0,0,0,2026-05-03 22:22:36
1478,2068,1,0.72,0,0,0,2026-03-20 22:22:37
1478,620,1,0.67,0,0,0,2026-03-24 22:22:36
1478,2623,1,0.95,1,1,0,2026-02-26 22:22:37
1478,899,1,0.53,1,0,0,2026-02-06 22:22:36
1478,2773,1,0.69,0,0,0,2026-04-18 22:22:37
1478,1127,1,0.85,0,0,0,2026-02-20 22:22:36
1478,2162,1,0.62,0,0,0,2026-03-28 22:22:37
1478,309,1,0.86,1,0,0,2026-02-21 22:22:36
1478,234,1,0.76,0,0,0,2026-03-22 22:22:36
1478,406,1,0.6,0,1,0,2026-02-16 22:22:36
1478,1406,1,0.81,1,0,0,2026-04-09 22:22:36
1478,574,1,0.99,0,0,0,2026-04-24 22:22:36
1478,2610,1,0.91,0,0,0,2026-03-07 22:22:37
1478,482,1,0.75,0,0,0,2026-03-18 22:22:36
1478,1297,1,0.74,0,0,0,2026-02-14 22:22:36
1478,2577,1,0.53,0,0,0,2026-03-20 22:22:37
1478,2922,1,0.63,0,0,0,2026-03-08 22:22:37
1478,1233,1,0.97,0,0,0,2026-03-28 22:22:36
1478,1933,1,0.57,1,0,0,2026-02-27 22:22:36
1478,2386,1,0.86,0,0,0,2026-02-28 22:22:37
1478,1533,1,0.6,0,0,0,2026-04-09 22:22:36
1478,2983,1,0.81,0,1,0,2026-04-09 22:22:37
1478,853,1,0.75,0,0,0,2026-04-19 22:22:36
1478,2792,1,0.99,0,0,0,2026-02-09 22:22:37
1478,44,1,0.6,0,0,0,2026-03-29 22:22:36
1478,1506,1,0.89,1,0,0,2026-03-27 22:22:36
1478,1523,1,0.63,0,0,0,2026-03-20 22:22:36
1478,118,1,0.81,1,0,0,2026-03-26 22:22:36
1478,1470,1,0.52,1,0,0,2026-03-19 22:22:36
1478,2892,1,0.7,0,0,0,2026-04-09 22:22:37
1478,2747,1,0.95,1,1,0,2026-02-09 22:22:37
1478,1615,1,0.56,1,0,0,2026-03-07 22:22:36
1478,1287,1,0.62,0,1,0,2026-03-25 22:22:36
1478,1277,1,0.69,0,0,0,2026-04-21 22:22:36
1479,2652,1,0.89,0,0,0,2026-03-26 22:22:37
1479,2534,1,0.86,0,0,0,2026-04-16 22:22:37
1479,1738,1,0.79,1,0,0,2026-04-01 22:22:36
1479,2116,1,0.21,0,0,0,2026-04-26 22:22:37
1479,2954,1,0.38,1,0,0,2026-05-13 22:22:37
1479,978,1,0.84,0,0,0,2026-04-04 22:22:36
1479,981,1,0.83,0,0,0,2026-03-13 22:22:36
1479,1985,1,0.71,0,0,0,2026-03-11 22:22:36
1479,673,1,0.65,0,0,0,2026-04-11 22:22:36
1479,1916,1,0.54,0,0,0,2026-03-07 22:22:36
1479,1379,1,0.83,0,0,0,2026-02-25 22:22:36
1479,1542,1,0.79,0,0,0,2026-04-19 22:22:36
1479,1560,1,0.82,0,0,0,2026-03-01 22:22:36
1479,2081,1,0.57,0,0,0,2026-03-30 22:22:37
1479,1342,1,0.9,1,0,0,2026-03-07 22:22:36
1479,2032,1,0.85,1,0,0,2026-02-26 22:22:36
1479,461,1,0.73,0,0,0,2026-05-05 22:22:36
1479,1426,1,0.94,1,0,0,2026-04-25 22:22:36
1479,2206,1,0.76,1,0,0,2026-03-01 22:22:37
1479,894,1,0.59,0,0,0,2026-04-13 22:22:36
1479,43,1,0.73,0,0,0,2026-04-26 22:22:36
1479,29,1,0.95,1,0,0,2026-02-25 22:22:36
1479,1117,1,0.6,0,0,0,2026-03-06 22:22:36
1479,871,1,0.84,0,0,0,2026-05-02 22:22:36
1479,2653,1,0.61,0,0,0,2026-03-06 22:22:37
1479,822,1,0.96,0,0,0,2026-04-06 22:22:36
1479,1178,1,0.79,0,0,0,2026-04-01 22:22:36
1479,266,1,0.97,0,0,0,2026-05-10 22:22:36
1479,581,1,0.92,1,1,0,2026-03-08 22:22:36
1479,1860,1,0.6,0,0,0,2026-04-05 22:22:36
1479,805,1,0.93,1,0,0,2026-04-24 22:22:36
1479,2990,1,0.43,0,0,0,2026-03-06 22:22:37
1479,2986,1,0.84,0,0,0,2026-03-06 22:22:37
1479,1825,1,0.82,0,1,0,2026-02-22 22:22:36
1479,1083,1,0.79,1,0,0,2026-03-20 22:22:36
1479,2508,1,0.64,0,0,0,2026-03-13 22:22:37
1479,2222,1,0.58,0,0,0,2026-02-09 22:22:37
1479,2480,1,0.79,0,0,0,2026-02-27 22:22:37
1479,2030,1,0.61,0,0,0,2026-02-10 22:22:36
1479,492,1,0.89,0,0,0,2026-04-07 22:22:36
1480,534,1,0.87,0,0,0,2026-04-14 22:22:36
1480,2650,1,0.95,0,1,0,2026-05-09 22:22:37
1480,2816,1,0.95,0,1,0,2026-02-08 22:22:37
1480,1161,1,0.33,0,0,0,2026-04-06 22:22:36
1480,2355,1,0.85,1,0,0,2026-04-28 22:22:37
1480,2711,1,0.71,1,1,0,2026-05-04 22:22:37
1480,1447,1,0.6,1,0,0,2026-04-09 22:22:36
1480,102,1,0.93,0,0,0,2026-05-01 22:22:36
1480,609,1,0.62,0,1,0,2026-03-15 22:22:36
1480,1380,1,0.88,0,1,0,2026-03-20 22:22:36
1480,959,1,0.24,0,0,0,2026-02-15 22:22:36
1480,1983,1,0.74,0,0,0,2026-03-20 22:22:36
1480,757,1,0.59,0,0,0,2026-02-10 22:22:36
1480,71,1,0.41,1,0,0,2026-03-29 22:22:36
1480,2978,1,0.74,0,0,0,2026-03-26 22:22:37
1480,1399,1,0.56,0,0,1,2026-05-03 22:22:36
1480,2684,1,0.75,0,0,0,2026-04-24 22:22:37
1480,2678,1,0.53,0,0,0,2026-04-30 22:22:37
1480,905,1,0.53,0,0,0,2026-04-25 22:22:36
1480,2241,1,0.54,0,0,0,2026-03-13 22:22:37
1480,2397,1,0.97,0,0,0,2026-04-01 22:22:37
1480,1751,1,0.58,0,0,0,2026-03-16 22:22:36
1480,1436,1,0.52,0,1,0,2026-04-09 22:22:36
